security_code,security_name_abbr,apply_date,issue_result_date,listing_date,issue_price,total_issue_num_wan,online_issue_shares,online_issue_source,issue_amount_yi,top_apply_amount_wan,top_apply_source,top_apply_shares,online_valid_accounts,online_allocated_accounts,online_valid_shares,online_valid_source,frozen_funds_yi,allocation_rate_pct,subscription_multiple,lock_days,guaranteed_threshold_shares,guaranteed_threshold_amount_wan,guaranteed_threshold_reachable,top_apply_below_guaranteed,top_apply_gap_shares,top_apply_gap_amount_wan,fractional_threshold_shares,fractional_threshold_amount_wan,fractional_threshold_source,fractional_time_priority_required,time_priority_scope,subscription_distribution_json,distribution_bucket_count,allocation_fit_json,allocation_fit_quality,allocation_fit_confidence,allocation_fit_usable_for_tuning,allocation_fit_residual_json,allocation_fit_bucket_count,unallocated_avg_amount_wan,allocation_fit_ready,model_mode,model_ready,guaranteed_label_ready,fractional_label_ready,data_quality,missing_fields,prospectus_pdf_found,issue_pdf_found,result_pdf_found,listing_pdf_found,prospectus_pdf_file,issue_pdf_file,result_pdf_file,listing_pdf_file,parse_errors,download_errors,history_build_version,history_input_signature,replay_input_signature,pdf_input_signature,parser_input_versions_json,parse_prospectus_enabled
920126,永大股份,2026-06-03,2026-06-08,2026-06-15,7.79,4652,41868000,ONLINE_ISSUE_NUM,3.261517,1630.7586,replay_dataset,2093300,615820,104096,147468471600,issue_result:result,11487.793938,0.028391,3522.223932,5,352300,274.4,true,false,,,733992.297818,571.78,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.006999},""allocated_accounts"":104096,""allocated_lots_total"":418680,""average_lots_per_allocated_account"":4.022056563172456,""unallocated_accounts"":511724,""unallocated_avg_shares"":2465.0080902986765,""unallocated_avg_amount_wan"":1.9202413023426688,""unallocated_cap_shares"":352200,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":6,""accounts"":62916,""threshold_shares"":2093300,""threshold_amount_wan"":1630.6807,""basis"":""compressed_extra_lots""},{""allocated_lots"":5,""accounts"":1,""threshold_shares"":1761200,""threshold_amount_wan"":1371.9748,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":41179,""threshold_shares"":352200,""threshold_amount_wan"":274.3638,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.006999}",3,1.920241,true,actual,true,true,true,manual_ladder,,true,true,true,true,920126_永大股份_招股说明书.pdf,920126_永大股份_发行公告.pdf,920126_永大股份_发行结果公告.pdf,920126_永大股份_上市公告书.pdf,,,2,ce5379a94950d0aa495c5bb9d42830a5f3678b297b0eccc7ac6a768382a8c61c,dcec99887418a773ecede42bde86ebbb642852c63b4350c81e6d24aa2d103bcb,a0475d6c4897d6ff84e7d7125408106ec8eb53a10af89475af1d1aeba9b4b475,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920072,科莱瑞迪,2026-06-15,2026-06-18,2026-06-29,15.62,1480,6660000,ONLINE_ISSUE_NUM,1.040292,416.1168,replay_dataset,266400,,66600,36863454978,issue_result:result,5758.071668,0.018067,5535.0533,3,553600,,false,true,287200,448.6064,266400,416.1168,top_apply_below_guaranteed_all_time_priority,true,all_top_apply_accounts,[],0,{},,,false,{},0,,false,actual,true,false,true,ready_fractional,ONLINE_VA_SHARES/FROZEN_FUNDS_YI|ONLINE_VA_NUM|SUBSCRIPTION_AMOUNT_DISTRIBUTION/FRACTIONAL_THRESHOLD_SHARES|FRACTIONAL_TIME_PRIORITY_REQUIRED,true,true,true,false,920072_科莱瑞迪_招股说明书.pdf,920072_科莱瑞迪_发行公告.pdf,920072_科莱瑞迪_发行结果公告.pdf,,,,2,877622224fb43977efb21529626136b75770dff3c168bb9c04efa76ddc1a1532,5f7f50c20f13230c6d56cae97f2431f3d119c34ee125b3b7713a53552c006fe8,2c62c12824bedd22d90e7fc93c49ca371d912e62a224c944890a1106ce077308,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920193,吉和昌,2026-06-17,2026-06-23,2026-07-02,8.52,2800,25200000,ONLINE_ISSUE_NUM,2.14704,1073.52,replay_dataset,1260000,549105,104275,114741539200,issue_result:result,9775.97914,0.021962,4553.235683,6,455400,392,true,false,,,1034906.103286,881.74,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.03865},""allocated_accounts"":104275,""allocated_lots_total"":252000,""average_lots_per_allocated_account"":2.416686645888276,""unallocated_accounts"":444830,""unallocated_avg_shares"":17597.56513724344,""unallocated_avg_amount_wan"":14.993125496931412,""unallocated_cap_shares"":455300,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":73862,""threshold_shares"":1260000,""threshold_amount_wan"":1073.52,""basis"":""compressed_extra_lots""},{""allocated_lots"":2,""accounts"":1,""threshold_shares"":910700,""threshold_amount_wan"":775.9164,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":30412,""threshold_shares"":455300,""threshold_amount_wan"":387.9156,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.03865}",3,14.993125,true,actual,true,true,true,manual_ladder,,true,true,true,true,920193_吉和昌_向不特定合格投资者公开发行股票并在北京证券交易所上市招股说明书.pdf,920193_吉和昌_发行公告.pdf,920193_吉和昌_发行结果公告.pdf,920193_吉和昌_上市公告书.pdf,,,2,b3e62936628ace198c4edc5e3825fe3afba4e995470aa764fb0153e71f32c733,84da0e2843f3925fba3bce9f8299f908736b12319bc3262a6119e9256067101a,a71826ec7a2c633a3bb1a14805ec199881792ce8b027a6b4dcdfb464e2a6a4cc,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920222,益坤电气,2026-06-22,2026-06-25,2026-06-30,10.09,1284.71,11562390,ONLINE_ISSUE_NUM,1.166645,583.3029,replay_dataset,578100,585113,115624,76009477800,issue_result:result,7669.35631,0.015212,6573.855215,3,657400,,false,true,79300,80.0137,221200,223.1908,top_apply_below_guaranteed_all_time_priority,false,none,[],0,"{""available"":true,""method"":""top_apply_below_guaranteed"",""fit_quality"":""time_priority_label"",""fit_confidence"":0.95,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.033776},""allocated_accounts"":115624,""allocated_lots_total"":115624,""average_lots_per_allocated_account"":1.0,""unallocated_accounts"":469489,""unallocated_avg_shares"":19526.002526150773,""unallocated_avg_amount_wan"":19.701736548886128,""unallocated_cap_shares"":578100,""top_apply_below_guaranteed"":true,""buckets"":[{""allocated_lots"":1,""accounts"":115624,""threshold_shares"":578100,""threshold_amount_wan"":583.3029,""basis"":""top_apply_time_priority""}]}",time_priority_label,0.95,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.033776}",1,19.701737,true,actual,true,false,true,ready_fractional,SUBSCRIPTION_AMOUNT_DISTRIBUTION/FRACTIONAL_THRESHOLD_SHARES|FRACTIONAL_TIME_PRIORITY_REQUIRED,true,true,true,false,920222_益坤电气_招股说明书.pdf,920222_益坤电气_发行公告.pdf,920222_益坤电气_发行结果公告.pdf,,,,2,6d95c33566bc587e2ddd605c3219c24444a77fff3171682f512ae33d72292613,f1b9d87de7caaaaa3fb91be4af887c91fdd5d83cb632d4dcd579e1eee2b702f9,3d855aa265c96570d6cba6602526d39cfb00c26685a1541621c7bd31360c943e,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920136,永励精密,2026-06-24,2026-06-29,2026-07-09,19.28,2000,18000000,ONLINE_ISSUE_NUM,3.4704,1735.2,replay_dataset,900000,541549,81008,56781496200,issue_result:result,10947.472467,0.0317,3154.527567,5,315500,608.284,true,false,,,493100,950.6968,model_estimate_without_distribution,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.015808},""allocated_accounts"":81008,""allocated_lots_total"":180000,""average_lots_per_allocated_account"":2.222002765158997,""unallocated_accounts"":460541,""unallocated_avg_shares"":4985.900061015197,""unallocated_avg_amount_wan"":9.6128153176373,""unallocated_cap_shares"":315400,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":49496,""threshold_shares"":900000,""threshold_amount_wan"":1735.2,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":31512,""threshold_shares"":315400,""threshold_amount_wan"":608.0912,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.015808}",2,9.612815,true,actual,true,true,true,ready_guaranteed,SUBSCRIPTION_AMOUNT_DISTRIBUTION/FRACTIONAL_THRESHOLD_SHARES|FRACTIONAL_TIME_PRIORITY_REQUIRED,true,true,true,true,920136_永励精密_招股说明书.pdf,920136_永励精密_发行公告.pdf,920136_永励精密_发行结果公告.pdf,920136_永励精密_上市公告书.pdf,,,2,59056a0a1b8a0b83393de867beea9dcd20eac90120fc9783360c48d8cd5c51c1,c312b774232975128cf935c4789c5226d0f2082654332c14bd286f284a9c75ba,7b762154c29c32328ee8908bc3c98b07df26f07ceef9b286543c8e9b5ce69561,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920189,康美特,2026-06-29,2026-07-02,2026-07-08,8.14,2121,19089000,ONLINE_ISSUE_NUM,1.553845,776.8816,replay_dataset,954400,574968,103206,104777644000,issue_result:result,8528.900222,0.018219,5488.901671,3,548900,447,true,false,,,775184.275184,631,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.048565},""allocated_accounts"":103206,""allocated_lots_total"":190890,""average_lots_per_allocated_account"":1.849601767339108,""unallocated_accounts"":471762,""unallocated_avg_shares"":26652.339103191865,""unallocated_avg_amount_wan"":21.69500402999818,""unallocated_cap_shares"":548800,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":2,""accounts"":87684,""threshold_shares"":954400,""threshold_amount_wan"":776.8816,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":15522,""threshold_shares"":548800,""threshold_amount_wan"":446.7232,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.048565}",2,21.695004,true,actual,true,true,true,manual_ladder,,true,true,true,true,920189_康美特_招股说明书.pdf,920189_康美特_发行公告.pdf,920189_康美特_发行结果公告.pdf,920189_康美特_上市公告书.pdf,,,2,f4afd090b6567b31f8709c61fc6a342c2950b74826e952235fb9b7293ff17868,264ec3e5b7ea9525e0e3496167a996ef9a22435270ab1e63eed66fbd999116bc,3502ce768a512bbd9a7fb3ea27cca868b8ad8c7df2b925b8484e3c86eacac4dd,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920081,欧伦电气,2026-07-01,2026-07-06,2026-07-10,38.69,1900,17100000,ONLINE_ISSUE_NUM,6.61599,3307.995,replay_dataset,855000,594234,73209,31264482900,issue_result:result,12096.228434,0.054695,1828.332333,5,182900,707.85,true,false,,,323202.377875,1250.47,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.015204},""allocated_accounts"":73209,""allocated_lots_total"":171000,""average_lots_per_allocated_account"":2.335778387903127,""unallocated_accounts"":521025,""unallocated_avg_shares"":2779.244182140972,""unallocated_avg_amount_wan"":10.752895740703421,""unallocated_cap_shares"":182800,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":5,""accounts"":24447,""threshold_shares"":855000,""threshold_amount_wan"":3307.9949999999994,""basis"":""compressed_extra_lots""},{""allocated_lots"":4,""accounts"":1,""threshold_shares"":731400,""threshold_amount_wan"":2829.7866,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":48761,""threshold_shares"":182800,""threshold_amount_wan"":707.2532,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.015204}",3,10.752896,true,actual,true,true,true,manual_ladder,,true,true,true,true,920081_欧伦电气_招股说明书.pdf,920081_欧伦电气_发行公告.pdf,920081_欧伦电气_发行结果公告.pdf,920081_欧伦电气_上市公告书.pdf,,,2,8da8c8dad2eb028b1591d89796834d6280c6eb92273f5b2defd785f7963b5b9a,ef09ec500f9da6c501e1806a9c0e68eb504c803f2914c01c08a20fe2196460de,21863ff2c37b9bde4485d6e407bb46711b2e19a664effb0ce4b680d62ee95469,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920117,龙鑫智能,2026-07-06,2026-07-09,2026-07-16,17.83,2246.0003,20214003,ONLINE_ISSUE_NUM,3.604157,1802.0781,replay_dataset,1010700,610406,86029,67644377100,issue_result:result,12060.992437,0.029883,3346.411747,3,334700,597,true,false,,,730100.953449,1301.77,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.072333},""allocated_accounts"":86029,""allocated_lots_total"":202140,""average_lots_per_allocated_account"":2.349672784758628,""unallocated_accounts"":524377,""unallocated_avg_shares"":24202.63665263732,""unallocated_avg_amount_wan"":43.153301151652336,""unallocated_cap_shares"":334600,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":4,""accounts"":38703,""threshold_shares"":1010700,""threshold_amount_wan"":1802.0781,""basis"":""compressed_extra_lots""},{""allocated_lots"":3,""accounts"":1,""threshold_shares"":1004000,""threshold_amount_wan"":1790.132,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":47325,""threshold_shares"":334600,""threshold_amount_wan"":596.5917999999999,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.072333}",3,43.153301,true,actual,true,true,true,manual_ladder,,true,true,true,true,920117_龙鑫智能_招股说明书.pdf,920117_龙鑫智能_发行公告.pdf,920117_龙鑫智能_发行结果公告.pdf,920117_龙鑫智能_上市公告书.pdf,,,2,ac6ce723b15bcf78202094a6be39d5dd80f3b23d2a089f372cb8137f8a9d651b,e49a3b2920ebb2b2e4768f113efcfac36057389cfea28bb3dfd7ea46b6a09cf6,feb6b16bafb8cf04906fd28f0a3cfd15e003c28db3dc977dbbbb1478a3e7daf7,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920079,乔路铭,2026-07-08,2026-07-13,2026-07-22,14.36,5000,45000000,ONLINE_ISSUE_NUM,6.462,3231,replay_dataset,2250000,561191,105233,91736734300,issue_result:result,13173.395045,0.049053,2038.594096,5,203900,293,true,false,,,661497.214485,949.91,manual_ladder,false,fractional_cutoff,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.066261},""allocated_accounts"":105233,""allocated_lots_total"":450000,""average_lots_per_allocated_account"":4.276225138502181,""unallocated_accounts"":455958,""unallocated_avg_shares"":13503.939178608556,""unallocated_avg_amount_wan"":19.391656660481885,""unallocated_cap_shares"":203800,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":12,""accounts"":31342,""threshold_shares"":2250000,""threshold_amount_wan"":3231.0,""basis"":""compressed_extra_lots""},{""allocated_lots"":6,""accounts"":1,""threshold_shares"":1223200,""threshold_amount_wan"":1756.5152,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":73890,""threshold_shares"":203800,""threshold_amount_wan"":292.6568,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.066261}",3,19.391657,true,actual,true,true,true,manual_ladder,,true,true,true,false,920079_乔路铭_招股说明书.pdf,920079_乔路铭_发行公告.pdf,920079_乔路铭_发行结果公告.pdf,,,,2,96b1e12f6fb55435a361bc9ab659e78f50a36ac6760e10a5d616ef6704ec72f3,5716b8d989d7eb58a8fa5a0d6c6136d0af04431956029ce24eaae801ec84d170,ca814dc653bf76e93538a05dbc594014eb0cde21d3ccb60ca533c7fc9016fe1a,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920176,维琪科技,2026-07-13,2026-07-16,2026-07-27,22.16,883,7947000,ONLINE_ISSUE_NUM,1.761055,880.4168,replay_dataset,397300,568113,79470,40658529000,issue_result:result,9009.930026,0.019546,5116.211023,3,511700,,false,true,114400,253.5104,292000,647.072,top_apply_below_guaranteed_all_time_priority,false,none,[],0,"{""available"":true,""method"":""top_apply_below_guaranteed"",""fit_quality"":""time_priority_label"",""fit_confidence"":0.95,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.046797},""allocated_accounts"":79470,""allocated_lots_total"":79470,""average_lots_per_allocated_account"":1.0,""unallocated_accounts"":488643,""unallocated_avg_shares"":18592.506185497386,""unallocated_avg_amount_wan"":41.20099370706221,""unallocated_cap_shares"":397300,""top_apply_below_guaranteed"":true,""buckets"":[{""allocated_lots"":1,""accounts"":79470,""threshold_shares"":397300,""threshold_amount_wan"":880.4168,""basis"":""top_apply_time_priority""}]}",time_priority_label,0.95,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.046797}",1,41.200994,true,actual,true,false,true,ready_fractional,SUBSCRIPTION_AMOUNT_DISTRIBUTION/FRACTIONAL_THRESHOLD_SHARES|FRACTIONAL_TIME_PRIORITY_REQUIRED,true,true,true,false,920176_维琪科技_招股说明书.pdf,920176_维琪科技_发行公告.pdf,920176_维琪科技_发行结果公告.pdf,,,,2,730d7cf0046724272befbdfff504aef13c1932c788662f2f26aa48d29565004c,81d63f122885edb8a7de627afb89f430358d64f741d372bb6d121c7bb91f8289,61c587f269c73563c33fa22b4a770c37b131158fff8dbc269aec9aaaa54de8cf,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920238,长鹰硬科,2026-07-15,2026-07-20,2026-07-24,18.89,1809.54,16285860,ONLINE_ISSUE_NUM,3.076399,1538.0238,replay_dataset,814200,540886,79654,60383593100,issue_result:result,11406.460737,0.026971,3707.731314,5,370800,701.2,true,false,,,814200,1538.0238,manual_ladder,true,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.072553},""allocated_accounts"":79654,""allocated_lots_total"":162859,""average_lots_per_allocated_account"":2.0445803098400583,""unallocated_accounts"":461232,""unallocated_avg_shares"":26895.352880979637,""unallocated_avg_amount_wan"":50.805321592170536,""unallocated_cap_shares"":370700,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":41602,""threshold_shares"":814200,""threshold_amount_wan"":1538.0238,""basis"":""compressed_extra_lots""},{""allocated_lots"":2,""accounts"":1,""threshold_shares"":741600,""threshold_amount_wan"":1400.8824,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":38051,""threshold_shares"":370700,""threshold_amount_wan"":700.2523,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.072553}",3,50.805322,true,actual,true,true,true,manual_ladder,,true,true,true,false,920238_长鹰硬科_招股说明书.pdf,920238_长鹰硬科_发行公告.pdf,920238_长鹰硬科_发行结果公告.pdf,,,,2,1dc86884e68d7e18d744565e75798d3c43dbd70e81e71596bacb11a053e6361b,72cf44dce77e3f41c8b032f857c1935d21b8b76b55ca5abc7d5550c7fd4933c9,d222e9e83d7ab0baaa8e28c420266536ea76dd049b4c8d306229feb539e79229,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
920065,千岸科技,2026-07-20,2026-07-23,2026-07-29,24.3,1750,15750000,ONLINE_ISSUE_NUM,3.82725,1913.625,replay_dataset,787500,505162,72841,45764399000,issue_result:result,11120.748957,0.034415,2905.676127,3,290600,713.8,true,false,,,562502.057613,1366.88,manual_ladder,false,none,[],0,"{""available"":true,""method"":""account_lot_equation"",""fit_quality"":""rough_lot_account_fit"",""fit_confidence"":0.7,""fit_usable_for_tuning"":true,""fit_residuals"":{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.028396},""allocated_accounts"":72841,""allocated_lots_total"":157500,""average_lots_per_allocated_account"":2.162243791271399,""unallocated_accounts"":432321,""unallocated_avg_shares"":8249.159305238469,""unallocated_avg_amount_wan"":20.04545711172948,""unallocated_cap_shares"":290500,""residual_over_cap_shares"":0.0,""top_apply_below_guaranteed"":false,""buckets"":[{""allocated_lots"":3,""accounts"":42329,""threshold_shares"":787500,""threshold_amount_wan"":1913.625,""basis"":""compressed_extra_lots""},{""allocated_lots"":2,""accounts"":1,""threshold_shares"":581200,""threshold_amount_wan"":1412.316,""basis"":""compressed_extra_lots""},{""allocated_lots"":1,""accounts"":30511,""threshold_shares"":290500,""threshold_amount_wan"":705.915,""basis"":""fractional_cutoff_estimate""}]}",rough_lot_account_fit,0.7,true,"{""allocated_account_residual"":0,""allocated_lot_residual"":0,""valid_subscription_balance_residual_shares"":0.0,""unallocated_avg_over_cap_shares"":0.0,""unallocated_avg_under_zero_shares"":0.0,""unallocated_cap_utilization"":0.028396}",3,20.045457,true,actual,true,true,true,manual_ladder,,true,true,true,false,920065_千岸科技_招股说明书.pdf,920065_千岸科技_发行公告.pdf,920065_千岸科技_发行结果公告.pdf,,,,2,cab20deef1dc4ead95fe718d7ff7876fdf86a82dd2ec1812baed099be5744ce9,e419cfe30c7ec97d62a76ea070a7e5b7ee7d1e27744bb57b2b9715da1741ffc5,017e0987b86725e43de986d0d826c30df04839e3f835fcefc7d3cbdcf0a1cd5a,"{""prospectus_issue_info"":8,""issue_announcement_info"":5,""issue_result_info"":4}",false
